sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.7603;-2.3146;9.9988;-3.5985;-0.9718;9.0706;-1.1617;-1.3428;0.9281;-3.7447;1.1915;-2.791;484.0;19.8;-29.0;-24.4;184.03;4.07;22.15;2.0;66.144;19.519516;-96.91555;4332.26;4.5;32.258064;19 / 19;84.0;53.0;3.775;906844;2014-11-08 14:09:26:641
-4.0312;-1.4401;10.006;-3.5697;-0.8089;9.098;-0.4616;-0.6312;0.908;-1.3404;0.8314;-3.3657;1532.0;2.5;42.6;5.6;335.31;3.53;20.87;2.0;50.617;19.519533;-96.91556;4329.03;5.4;32.258064;18 / 18;84.0;53.0;3.775;907345;2014-11-08 14:09:27:142
-8.4539;-8.2055;15.3672;-4.0529;-1.1417;8.8567;-4.401;-7.0638;6.5105;6.3418;0.1973;4.256;951.0;27.4;11.4;-28.5;316.06;-18.26;12.82;2.0;55.226;19.519533;-96.91556;4329.03;5.4;32.258064;18 / 18;84.0;53.0;3.775;907845;2014-11-08 14:09:27:642
-5.442;-2.8641;17.5333;-3.4898;-1.987;8.9467;-1.9522;-0.8771;8.5866;-4.4493;1.7012;-2.9548;1308.0;30.2;18.1;-21.5;299.41;11.69;21.31;2.0;57.329;19.519552;-96.915565;4332.26;6.3;29.032257;18 / 18;84.0;53.0;3.775;908345;2014-11-08 14:09:28:142
-10.8882;-4.2419;19.6127;-3.2271;2.5029;8.9158;-7.6611;-6.7448;10.6969;4.028;-0.5353;5.2837;1467.0;17.3;35.7;-13.6;344.2;-14.79;19.9;2.0;50.722;19.519552;-96.915565;4332.26;6.3;29.032257;18 / 18;84.0;53.0;3.775;908845;2014-11-08 14:09:28:642
-1.9154;-3.4872;4.7112;-3.8632;-1.5621;8.8773;1.9478;-1.925;-4.1661;-4.1186;1.2581;-1.934;923.0;22.4;-19.2;-27.4;197.2;7.19;23.67;2.0;61.591;19.519564;-96.915565;4332.26;5.4;29.032257;18 / 18;84.0;53.0;3.775;909345;2014-11-08 14:09:29:142
-7.9499;5.2619;11.9171;-3.8308;-0.0546;9.0273;-4.1191;5.3165;2.8898;0.6155;-0.0037;-0.0096;1639.0;-8.6;40.6;-4.3;13.58;5.91;21.63;2.0;49.561;19.519564;-96.915565;4332.26;5.4;29.032257;18 / 18;84.0;53.0;3.775;909845;2014-11-08 14:09:29:642
-2.8581;-4.1839;5.782;-4.2272;-1.3454;8.7459;1.3691;-2.8385;-2.9639;1.2743;-0.073;1.8152;1392.0;24.5;-24.4;-21.8;204.81;7.89;25.8;2.0;61.738;19.519575;-96.915565;4332.26;4.5;29.032257;18 / 18;84.0;53.0;3.775;910346;2014-11-08 14:09:30:143
-7.8757;1.9016;14.1934;-4.017;-1.3448;8.8445;-3.8588;3.2464;5.3489;-2.2608;0.2288;-6.0869;1578.0;16.6;34.6;-10.6;340.33;10.98;23.74;2.0;50.105;19.519575;-96.915565;4332.26;4.5;29.032257;18 / 18;84.0;53.0;3.775;910847;2014-11-08 14:09:30:644
-1.4018;-3.2699;4.7423;-4.5179;-1.5479;8.5652;3.1161;-1.722;-3.8229;3.2451;-1.7058;3.8603;1701.0;16.2;-23.4;-26.1;184.2;9.08;27.81;2.0;49.132;19.519585;-96.915565;4329.03;4.5;32.258064;18 / 18;84.0;53.0;3.775;911348;2014-11-08 14:09:31:145
3.5548;6.0035;5.7862;-1.7013;1.1338;9.5912;5.2561;4.8696;-3.805;5.0033;5.9471;-5.1857;238.0;33.9;-28.9;-3.4;229.87;-6.64;10.06;2.0;50.75;19.519585;-96.915565;4329.03;4.5;32.258064;18 / 18;84.0;53.0;3.775;911848;2014-11-08 14:09:31:645
6.8959;6.9432;7.361;0.9724;6.8236;6.9759;5.9235;0.1195;0.3851;1.0171;0.7587;0.2213;567.0;0.0;-27.4;-29.8;270.7;-43.87;35.62;2.0;50.808;19.519585;-96.915565;4329.03;4.5;32.258064;18 / 18;84.0;53.0;3.775;912348;2014-11-08 14:09:32:145
-11.6783;0.3178;0.8942;2.9528;8.9448;2.7278;-14.6311;-8.627;-1.8336;-4.8403;-8.0832;5.7096;55.0;40.6;-3.9;3.3;219.6;-65.8;-47.27;2.0;50.127;19.519585;-96.915565;4329.03;4.5;32.258064;18 / 18;84.0;53.0;3.775;912848;2014-11-08 14:09:32:645
-10.0239;5.8245;5.0081;-5.6805;7.8704;1.4;-4.3435;-2.0459;3.6081;-1.8144;-2.5819;1.9063;247.0;40.3;6.5;-2.9;32.78;-58.78;117.47;2.0;51.232;19.519588;-96.91557;4322.58;2.7;32.258064;19 / 19;84.0;53.0;3.775;913349;2014-11-08 14:09:33:146
-2.6414;6.2979;7.0455;-1.7566;7.3574;6.2413;-0.8848;-1.0594;0.8042;-0.3156;-1.245;-0.2003;923.0;30.9;2.6;-32.3;326.01;-48.61;15.72;2.0;51.65;19.519588;-96.91557;4322.58;2.7;32.258064;19 / 19;84.0;53.0;3.775;913850;2014-11-08 14:09:33:647
-0.8775;6.9168;6.2698;-1.4111;7.3622;6.3227;0.5337;-0.4454;-0.0529;-0.1526;0.1039;-0.0684;817.0;22.8;2.6;-34.7;334.72;-48.65;12.58;2.0;52.72;19.519588;-96.91557;4322.58;2.7;32.258064;19 / 19;84.0;53.0;3.775;914351;2014-11-08 14:09:34:148
-1.6005;5.5138;6.6008;-1.2027;6.0111;7.6544;-0.3978;-0.4973;-1.0536;-0.298;-0.4844;0.2605;943.0;27.0;3.0;-34.3;325.76;-40.36;12.79;2.0;57.922;19.519588;-96.91557;4322.58;2.7;32.258064;19 / 19;84.0;53.0;3.775;914851;2014-11-08 14:09:34:648
-0.6841;4.868;5.8568;-1.1316;5.9004;7.7508;0.4474;-1.0324;-1.894;0.2107;1.705;0.4253;1084.0;24.2;3.4;-36.0;324.41;-36.99;8.31;2.0;48.86;19.519602;-96.915565;4325.81;3.6;35.48387;19 / 19;82.9;52.0;3.659;915352;2014-11-08 14:09:35:149
-1.4407;6.7301;5.0093;-3.6497;8.1236;4.1058;2.2089;-1.3935;0.9035;0.6;3.216;-0.5465;532.0;35.8;-12.8;-12.6;301.19;-50.77;30.77;2.0;50.242;19.519602;-96.915565;4325.81;3.6;35.48387;19 / 19;82.9;52.0;3.659;915852;2014-11-08 14:09:35:649
-3.7553;6.3416;-8.2839;-2.9893;6.3767;-6.8244;-0.766;-0.035;-1.4595;0.5217;1.6802;-0.1593;54.0;3.7;-4.0;40.7;330.31;-40.56;156.34;2.0;50.364;19.519611;-96.915565;4329.03;3.6;38.709675;19 / 19;82.9;52.0;3.659;916352;2014-11-08 14:09:36:149
-1.2899;7.6854;-8.6299;-1.1361;6.8216;-6.9531;-0.1538;0.8638;-1.6768;0.0839;0.2064;0.0871;59.0;-5.4;-4.8;37.6;332.44;-43.85;170.26;2.0;50.586;19.519611;-96.915565;4329.03;3.6;38.709675;19 / 19;82.9;52.0;3.659;916853;2014-11-08 14:09:36:650
-1.9333;4.7447;-8.0822;-1.7722;5.6469;-7.8193;-0.1611;-0.9022;-0.2629;-0.0168;-0.6655;0.0527;58.0;-6.4;-1.4;37.1;320.58;-35.16;167.23;2.0;50.442;19.519625;-96.915565;4329.03;3.6;35.48387;19 / 19;82.9;52.0;3.659;917353;2014-11-08 14:09:37:150
-2.8964;4.8548;-7.2191;-3.9404;5.8835;-6.7844;1.044;-1.0287;-0.4348;0.7076;-1.0541;0.2149;57.0;2.4;-0.9;37.9;318.35;-36.87;149.85;2.0;53.082;19.519625;-96.915565;4329.03;3.6;35.48387;19 / 19;82.9;52.0;3.659;917853;2014-11-08 14:09:37:650
-2.3242;7.4855;4.5035;-6.7007;6.4424;3.1251;4.3765;1.043;1.3784;-0.885;-1.4408;-0.9489;110.0;38.1;-5.6;10.9;320.41;-44.01;80.75;2.0;65.769;19.519634;-96.915565;4322.58;3.6;35.48387;19 / 19;82.8;52.0;3.711;918353;2014-11-08 14:09:38:150
-4.6459;4.4197;7.9739;-3.144;5.5091;7.479;-1.5019;-1.0894;0.4949;-0.0631;-1.1508;-0.3119;1250.0;35.3;-7.6;-20.3;294.86;-34.18;22.8;2.0;51.689;19.519634;-96.915565;4322.58;3.6;35.48387;19 / 19;82.8;52.0;3.711;918853;2014-11-08 14:09:38:650
-1.6502;7.024;9.3625;-1.3875;5.821;7.7692;-0.2627;1.203;1.5933;-0.1494;0.7537;-0.0328;940.0;24.7;-1.1;-33.5;312.34;-35.53;5.66;2.0;50.228;19.51964;-96.91557;4329.03;3.6;35.48387;19 / 19;82.8;52.0;3.711;919353;2014-11-08 14:09:39:150
-1.6586;5.9771;6.0268;-2.1765;5.1668;8.046;0.5179;0.8103;-2.0192;-0.4338;-0.0234;0.4682;1213.0;28.8;-1.9;-29.5;309.84;-31.79;15.14;2.0;51.734;19.51964;-96.91557;4329.03;3.6;35.48387;19 / 19;82.8;52.0;3.711;919856;2014-11-08 14:09:39:653
-0.1137;4.7567;6.3829;-1.7396;5.0081;8.25;1.6259;-0.2514;-1.8671;-0.2357;-0.0644;-0.2879;1116.0;28.4;-3.5;-28.6;303.58;-30.85;11.77;2.0;59.165;19.519648;-96.91558;4332.26;3.6;35.48387;19 / 19;82.8;52.0;3.711;920356;2014-11-08 14:09:40:153
-1.9896;4.4975;5.9388;-2.2415;4.7958;8.2551;-0.0186;0.4283;-0.2578;-0.3838;0.4815;0.6895;910.0;27.2;-1.3;-28.8;311.4;-29.28;15.19;2.0;57.873;19.519648;-96.91558;4332.26;3.6;35.48387;19 / 19;82.8;52.0;3.711;920856;2014-11-08 14:09:40:653
-2.0051;4.197;10.2226;-3.3858;2.8564;8.7492;1.3806;1.3406;1.4735;-0.0599;-0.0921;0.0394;807.0;28.2;-2.1;-21.5;289.97;-16.93;21.16;2.0;49.391;19.519655;-96.91559;4332.26;3.6;38.709675;19 / 19;82.8;52.0;3.711;921356;2014-11-08 14:09:41:153
-8.4994;8.3827;-0.331;-8.4476;4.8716;1.0377;-0.0518;3.5111;-1.3687;0.2384;0.9768;1.9846;167.0;35.9;-0.9;11.2;303.35;-28.15;73.01;2.0;49.033;19.519655;-96.91559;4332.26;3.6;38.709675;19 / 19;82.8;52.0;3.711;921856;2014-11-08 14:09:41:653
-1.9806;5.9705;0.146;-5.0933;8.3138;-1.0535;3.1127;-2.3432;1.1995;0.4956;-0.0919;0.2948;81.0;26.3;-15.2;21.9;316.92;-57.97;101.69;2.0;48.678;19.51966;-96.9156;4332.26;3.6;35.48387;19 / 19;82.8;52.0;3.711;922356;2014-11-08 14:09:42:153
-2.0614;8.6155;-0.5028;-3.0987;9.2963;-0.3826;1.0373;-0.6808;-0.1201;0.6943;-0.9987;-0.1297;85.0;25.9;-18.1;16.6;320.74;-68.85;93.67;2.0;51.191;19.51966;-96.9156;4332.26;3.6;35.48387;19 / 19;82.8;52.0;3.711;922856;2014-11-08 14:09:42:653
-3.8164;13.6613;-0.9732;-2.7966;9.313;1.2716;-1.0197;4.3483;-2.2448;-0.5052;0.7728;0.4019;133.0;30.4;-17.9;2.6;321.61;-71.74;65.55;2.0;48.999;19.51966;-96.9156;4332.26;3.6;35.48387;19 / 19;82.8;52.0;3.711;923357;2014-11-08 14:09:43:154
-3.2076;9.8515;4.0181;-2.638;9.2872;1.72;-0.5696;0.5643;2.298;-0.2975;0.2951;-1.2567;59.0;25.5;-25.7;11.0;257.59;-75.94;24.08;2.0;47.597;19.51966;-96.9156;4332.26;3.6;35.48387;19 / 19;82.8;52.0;3.711;923858;2014-11-08 14:09:43:655
-2.7162;6.7804;2.1703;-5.139;8.1888;1.6446;2.4228;-1.4084;0.5258;-0.3321;0.5896;-0.0535;24.0;30.4;-15.2;10.8;305.14;-56.13;74.34;2.0;50.897;19.519655;-96.9156;4338.71;0.0;32.258064;16 / 16;82.8;52.0;3.711;924358;2014-11-08 14:09:44:155
-2.9592;8.1965;-0.5405;-2.5312;9.2408;2.0906;-0.4281;-1.0443;-2.6311;0.2218;1.1292;0.6772;26.0;17.3;-28.2;14.9;276.97;-65.98;61.8;2.0;52.243;19.519655;-96.9156;4338.71;0.0;32.258064;16 / 16;82.8;52.0;3.711;924858;2014-11-08 14:09:44:655
-1.4557;8.348;1.6592;-3.9043;8.7769;1.973;2.4486;-0.4289;-0.3138;-0.0631;-0.2384;-0.0168;32.0;9.9;-28.7;20.1;242.15;-64.67;65.12;2.0;49.929;19.519655;-96.9156;4338.71;0.0;32.258064;18 / 18;82.8;52.0;3.711;925358;2014-11-08 14:09:45:155
-2.9568;9.2117;-0.9487;-4.5257;8.6903;0.4092;1.5689;0.5214;-1.3579;-0.0919;0.2091;0.816;30.0;24.5;-19.5;21.4;282.07;-59.87;78.61;2.0;53.501;19.519655;-96.9156;4338.71;0.0;32.258064;18 / 18;82.8;52.0;3.711;925858;2014-11-08 14:09:45:655
-2.2595;10.5309;-1.1205;-2.8254;9.3742;0.5592;0.5659;1.1567;-1.6797;1.8805;-1.3177;-0.188;10.0;30.1;-20.2;8.9;324.56;-72.92;78.8;2.0;45.162;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;926358;2014-11-08 14:09:46:155
-3.0017;5.9334;1.1079;-5.053;8.3585;0.8787;2.0513;-2.4251;0.2292;0.7049;-1.7699;-1.0599;29.0;33.8;-7.6;-8.4;4.6;-58.47;80.14;2.0;47.991;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;926858;2014-11-08 14:09:46:655
-6.866;18.2241;0.1963;-3.9493;8.7121;2.1615;-2.9167;9.5119;-1.9652;1.293;1.1521;2.8475;24.0;30.2;-7.8;-18.1;2.9;-62.67;61.31;2.0;49.669;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;927359;2014-11-08 14:09:47:156
-4.9159;14.8075;1.5293;-3.6718;8.2522;3.8195;-1.2441;6.5553;-2.2903;-2.8349;-2.4948;-1.89;3.0;26.7;-8.2;-22.6;358.31;-55.14;48.4;2.0;53.094;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;927859;2014-11-08 14:09:47:656
-2.5839;-1.9387;4.7579;-3.2101;8.404;3.9037;0.6261;-10.3427;0.8542;0.7145;-0.1297;-0.3862;4.0;24.3;-26.3;-10.3;22.86;-81.97;72.42;2.0;52.734;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;928359;2014-11-08 14:09:48:156
-5.7497;19.6127;9.572;-1.0101;9.7113;0.9168;-4.7396;9.9014;8.6552;2.5106;0.5547;0.6983;5.0;26.0;4.5;-28.4;351.03;-62.13;34.39;2.0;56.727;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;928859;2014-11-08 14:09:48:656
-3.4632;19.6127;15.427;-2.2049;5.2178;8.0052;-1.2583;14.3949;7.4219;-4.1995;-2.6674;-1.1603;9.0;26.8;1.3;-19.6;305.76;-32.15;15.4;2.0;57.739;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;929359;2014-11-08 14:09:49:156
-0.5052;-9.5229;2.7886;-2.9608;7.4855;5.6011;2.4556;-17.0084;-2.8124;-1.6626;-0.9124;-1.5329;14.0;30.1;-17.5;-1.5;270.87;-49.76;27.86;2.0;54.809;19.519655;-96.91561;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;929859;2014-11-08 14:09:49:656
0.2358;8.655;1.6382;-2.2598;8.6593;4.0101;2.4957;-0.0042;-2.3718;2.0978;2.1313;1.9596;17.0;32.6;-14.8;-11.5;303.96;-62.01;29.4;2.0;58.604;19.51966;-96.91562;4338.71;0.0;35.48387;17 / 17;82.8;52.0;3.711;930359;2014-11-08 14:09:50:156
-2.4798;13.8086;-1.6963;-2.5096;7.8619;5.2974;0.0298;5.9467;-6.9937;-0.6634;-1.3079;-0.1731;25.0;30.4;-14.6;-27.2;279.53;-46.54;25.06;2.0;58.864;19.51966;-96.91562;4338.71;0.0;35.48387;17 / 17;82.8;52.0;3.711;930859;2014-11-08 14:09:50:656
0.3202;4.2186;9.6959;-2.0474;7.4279;6.0667;2.3677;-3.2093;3.6292;-1.6195;0.0234;-1.0698;14.0;21.3;-35.4;-9.8;252.65;-56.07;25.26;2.0;61.117;19.51966;-96.91562;4338.71;0.0;35.48387;17 / 17;82.8;52.0;3.711;931359;2014-11-08 14:09:51:156
-0.8715;19.6127;12.3678;0.1972;9.6352;1.8148;-1.0687;9.9775;10.553;3.3628;-0.3981;0.9465;11.0;17.5;-30.7;-25.5;331.39;-64.22;9.89;2.0;57.127;19.51966;-96.91562;4338.71;0.0;35.48387;17 / 17;82.8;52.0;3.711;931859;2014-11-08 14:09:51:656
3.8241;6.6457;-6.2968;-0.5892;8.7333;4.4217;4.4134;-2.0876;-10.7185;-1.5071;-1.9667;-2.0866;7.0;9.1;-7.6;-43.6;355.1;-62.94;7.59;2.0;56.63;19.51966;-96.91562;4338.71;0.0;35.48387;17 / 17;82.8;52.0;3.711;932360;2014-11-08 14:09:52:157
1.6586;3.6649;1.6089;-0.6337;8.6744;4.5303;2.2923;-5.0095;-2.9214;0.1968;-0.7305;0.3166;9.0;5.8;-23.9;-36.4;357.4;-62.2;7.96;2.0;55.609;19.51966;-96.91562;4338.71;0.0;35.48387;17 / 17;82.8;52.0;3.711;932860;2014-11-08 14:09:52:657
-3.1131;4.5167;8.5659;-1.2264;7.2377;6.5025;-1.8866;-2.721;2.0634;-0.6277;-0.6591;-3.1327;8.0;-2.5;8.2;-45.5;6.71;-53.37;7.67;2.0;49.044;19.519665;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;933360;2014-11-08 14:09:53:157
-4.8159;5.3103;9.9982;-2.5314;5.9496;7.3732;-2.2845;-0.6392;2.6249;0.9457;-0.179;3.8312;8.0;-10.0;8.4;-44.5;38.7;-37.35;18.95;2.0;50.329;19.519665;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;933861;2014-11-08 14:09:53:658
-2.8222;1.148;9.1213;-3.1446;4.3678;8.1978;0.3224;-3.2197;0.9235;-1.0149;0.2088;-2.7409;6.0;-9.2;-1.4;-42.0;43.63;-37.88;17.38;2.0;56.287;19.519665;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;934361;2014-11-08 14:09:54:158
-7.3532;4.6214;13.3483;-3.265;-0.6159;9.2266;-4.0882;5.2373;4.1216;1.1406;0.3068;1.3199;17.0;-11.5;12.3;-37.8;66.63;3.6;19.49;2.0;47.023;19.519665;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;934861;2014-11-08 14:09:54:658
1.0953;0.4423;0.7739;1.8157;8.6688;4.2102;-0.7203;-8.2265;-3.4362;1.3697;0.0748;1.8381;16.0;-10.1;-10.1;-37.9;348.82;-62.13;-23.33;2.0;55.536;19.51967;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;935361;2014-11-08 14:09:55:158
-6.189;6.8684;11.0067;-3.7178;2.8524;8.6147;-2.4713;4.016;2.3921;-1.0011;0.0383;-2.0035;19.0;-14.3;15.6;-35.2;38.7;-14.79;20.98;2.0;49.516;19.51967;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;935862;2014-11-08 14:09:55:659
-5.1769;-0.5692;8.8729;-4.259;2.419;8.4959;-0.9179;-2.9883;0.377;2.4237;-0.6613;3.5636;14.0;-5.4;2.0;-40.0;65.5;-14.28;26.62;2.0;57.326;19.51967;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;936363;2014-11-08 14:09:56:160
-3.9576;1.658;10.6853;-3.2495;2.634;8.8698;-0.7081;-0.976;1.8156;-2.5244;1.432;-2.8051;14.0;-3.7;6.9;-40.8;45.9;-17.39;20.77;2.0;54.891;19.51967;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;936863;2014-11-08 14:09:56:660
-4.625;3.6889;12.5696;-3.0787;2.6651;8.9213;-1.5463;1.0238;3.6483;0.4088;0.1563;0.8549;13.0;-12.4;25.7;-28.3;33.32;-15.77;19.04;2.0;46.297;19.51967;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;937363;2014-11-08 14:09:57:160
-3.9193;-0.8745;8.8005;-2.804;2.3215;9.106;-1.1154;-3.196;-0.3055;0.0541;0.065;-0.1119;12.0;3.2;19.3;-39.2;19.0;-16.04;17.59;2.0;48.614;19.51967;-96.91562;4338.71;0.0;32.258064;17 / 17;82.8;52.0;3.711;937863;2014-11-08 14:09:57:660
-3.0807;1.974;8.5856;-3.5782;-2.1212;8.8807;0.4975;4.0952;-0.2951;-0.3534;0.5196;-0.7084;11.0;-9.2;25.2;-34.3;48.98;12.49;21.95;2.0;50.478;19.51967;-96.91562;4338.71;0.0;32.258064;15 / 15;82.8;52.0;3.711;938363;2014-11-08 14:09:58:160
-3.8259;2.9239;7.0336;-3.559;1.9583;8.9258;-0.267;0.9656;-1.8922;1.0943;-0.269;1.7936;7.0;-3.5;19.8;-38.4;32.54;-11.52;21.74;2.0;48.593;19.51967;-96.91562;4338.71;0.0;32.258064;15 / 15;82.8;52.0;3.711;938864;2014-11-08 14:09:58:661
-3.1125;3.0293;8.5539;-3.3252;-0.0838;9.2253;0.2127;3.113;-0.6714;-0.1755;0.1609;-2.4442;9.0;-6.9;22.6;-36.4;32.06;-11.45;18.55;2.0;47.833;19.51967;-96.91562;4338.71;0.0;32.258064;15 / 15;82.8;52.0;3.711;939365;2014-11-08 14:09:59:162
-2.3541;3.1657;12.1512;-3.1894;-0.3571;9.2666;0.8353;3.5228;2.8845;0.2996;-0.2927;0.4514;12.0;-16.4;17.0;-35.1;58.94;2.09;18.99;2.0;45.587;19.51967;-96.91562;4338.71;0.0;32.258064;15 / 15;82.8;52.0;3.711;939865;2014-11-08 14:09:59:662
-3.3447;0.6243;8.7005;-0.6334;4.8248;8.5141;-2.7113;-4.2005;0.1864;0.0626;0.1249;-0.0429;21.0;-12.5;16.7;-34.3;27.54;-25.48;5.71;2.0;48.243;19.51967;-96.91562;4338.71;0.0;32.258064;16 / 16;82.8;52.0;3.711;940365;2014-11-08 14:10:00:162
-3.3561;3.3375;8.3408;-2.9948;-0.2543;9.3347;-0.3612;3.5919;-0.9939;-0.3907;0.2583;-1.0346;24.0;-17.1;15.2;-30.3;60.42;1.49;17.79;2.0;49.45;19.51967;-96.91562;4338.71;0.0;32.258064;16 / 16;82.8;52.0;3.711;940865;2014-11-08 14:10:00:662
-4.8231;-0.9577;7.9368;-1.1726;6.0138;7.657;-3.6505;-6.9715;0.2798;4.093;0.098;3.1162;41.0;-12.0;2.4;-39.1;36.39;-37.82;8.71;2.0;45.347;19.51967;-96.91562;4338.71;0.0;32.258064;16 / 16;82.8;52.0;3.711;941367;2014-11-08 14:10:01:164
-4.4861;2.5031;8.1157;-3.3247;-1.3737;9.123;-1.1615;3.8769;-1.0073;-0.1931;0.6189;-3.317;36.0;-17.8;19.8;-39.0;48.62;-6.62;14.05;2.0;45.347;19.51967;-96.91562;4338.71;0.0;32.258064;16 / 16;82.8;52.0;3.711;941867;2014-11-08 14:10:01:664
-8.7149;2.1859;13.134;-3.0758;0.2937;9.3072;-5.6391;1.8922;3.8268;1.9822;-0.3103;3.9673;27.0;-18.6;13.5;-52.4;66.0;-1.72;18.29;2.0;50.402;19.51968;-96.91562;4335.48;1.8;35.48387;16 / 16;82.8;52.0;3.711;942367;2014-11-08 14:10:02:164
-2.3733;2.9987;9.648;-0.2647;5.4588;8.1426;-2.1086;-2.4601;1.5055;-1.84;0.0258;-1.7731;40.0;-0.1;5.5;-50.8;346.37;-45.34;-10.92;2.0;54.127;19.51968;-96.91562;4335.48;1.8;35.48387;16 / 16;82.8;52.0;3.711;942868;2014-11-08 14:10:02:665
-3.8457;5.9981;9.6187;-2.6424;-0.3709;9.4367;-1.2033;6.3689;0.182;0.3939;0.3451;-0.335;48.0;-15.8;21.2;-43.6;48.4;-3.9;14.57;2.0;43.092;19.519688;-96.91562;4325.81;1.8;32.258064;16 / 16;82.8;52.0;3.711;943368;2014-11-08 14:10:03:165
-5.712;1.6412;5.7634;-3.0992;5.6913;7.3603;-2.6128;-4.0501;-1.5969;0.7955;0.3766;1.8978;40.0;6.6;6.5;-44.0;19.02;-35.48;22.83;2.0;44.144;19.519688;-96.91562;4325.81;1.8;32.258064;16 / 16;82.8;52.0;3.711;943868;2014-11-08 14:10:03:665
-2.1973;3.3082;7.182;-4.0085;4.3436;7.8253;1.8113;-1.0354;-0.6433;-1.3707;-0.159;0.0029;54.0;9.9;17.9;-39.2;14.83;-26.29;27.12;2.0;42.617;19.519691;-96.91561;4322.58;0.9;32.258064;16 / 16;82.8;52.0;3.711;944368;2014-11-08 14:10:04:165
-6.0717;2.5181;8.1792;-2.9765;2.3899;9.0332;-3.0952;0.1282;-0.854;0.0642;0.1289;1.5537;340.0;20.0;22.3;-29.4;350.63;-10.18;19.82;2.0;54.278;19.519691;-96.91561;4322.58;0.9;32.258064;16 / 16;82.8;52.0;3.711;944868;2014-11-08 14:10:04:665
-2.317;1.828;7.1922;-2.8115;5.105;7.887;0.4946;-3.277;-0.6948;-0.9649;-0.2703;-0.5364;1743.0;29.4;1.2;-26.7;316.82;-32.97;18.98;2.0;57.376;19.519691;-96.91561;4322.58;0.9;32.258064;16 / 16;82.8;52.0;3.711;945369;2014-11-08 14:10:05:166
-2.2996;1.9956;7.8823;-3.5335;0.3179;9.1424;1.2339;1.6776;-1.2601;-0.1041;0.2759;-0.0522;2765.0;24.1;23.0;-23.7;329.3;-4.23;18.86;2.0;52.016;19.519691;-96.91561;4322.58;0.9;32.258064;16 / 16;82.8;52.0;3.711;945869;2014-11-08 14:10:05:666
-3.1017;1.2611;8.5754;-2.8064;3.2988;8.7984;-0.2952;-2.0376;-0.223;0.7092;-0.4439;1.8775;3493.0;27.5;15.7;-20.9;333.52;-5.23;24.32;2.0;47.221;19.519709;-96.9156;4322.58;0.0;32.258064;16 / 16;82.8;52.0;3.711;946369;2014-11-08 14:10:06:166
-4.2419;2.8964;9.9539;-2.7859;1.9152;9.2055;-1.456;0.9812;0.7484;0.0391;0.1755;-1.4653;3811.0;26.6;19.7;-25.6;324.85;-11.26;16.84;2.0;46.984;19.519709;-96.9156;4322.58;0.0;32.258064;16 / 16;82.8;52.0;3.711;946870;2014-11-08 14:10:06:667
-4.7435;1.054;13.3543;-3.9101;-0.6276;8.9715;-0.8334;1.6817;4.3828;0.5707;-0.4629;0.2069;3693.0;22.5;27.8;-18.2;332.48;6.27;25.08;2.0;50.552;19.519714;-96.91559;4322.58;0.0;12.903226;16 / 16;82.8;52.0;3.711;947370;2014-11-08 14:10:07:167
